time,label,IBI,HR
1674892771.902046,N,572,104.9
1674892772.474046,N,580,103.4
1674892773.054046,N,576,104.2
1674892773.6300461,N,576,104.2
1674892774.206046,N,572,104.9
1674892774.7780461,N,572,104.9
1674892775.350046,N,564,106.4
1674892775.914046,N,560,107.1
1674892776.474046,N,560,107.1
1674892777.034046,N,556,107.9
1674892777.590046,N,552,108.7
1674892778.142046,N,552,108.7
1674892778.694046,N,544,110.3
1674892779.238046,N,556,107.9
1674892779.794046,N,548,109.5
1674892780.342046,N,552,108.7
1674892780.894046,N,564,106.4
1674892781.458046,N,580,103.4
1674892782.0380461,N,592,101.4
1674892782.6300461,N,584,102.7
1674892783.214046,N,580,103.4
1674892783.794046,N,572,104.9
1674892784.366046,N,568,105.6
1674892784.934046,N,564,106.4
1674892785.498046,N,560,107.1
1674892786.058046,N,552,108.7
1674892786.610046,N,556,107.9
1674892787.1660461,N,548,109.5
1674892787.714046,N,544,110.3
1674892788.258046,N,544,110.3
1674892788.802046,N,544,110.3
1674892789.346046,N,544,110.3
1674892789.8900461,N,540,111.1
1674892790.430046,N,544,110.3
1674892790.974046,N,548,109.5
1674892791.522046,N,552,108.7
1674892792.0740461,N,556,107.9
1674892792.6300461,N,548,109.5
1674892793.178046,N,552,108.7
1674892793.730046,N,548,109.5
1674892794.2780461,N,544,110.3
1674892794.822046,N,540,111.1
1674892795.362046,N,544,110.3
1674892795.906046,N,544,110.3
1674892796.450046,N,544,110.3
1674892796.994046,N,536,111.9
1674892797.530046,N,536,111.9
1674892798.066046,N,544,110.3
1674892798.610046,N,544,110.3
1674892799.154046,N,540,111.1
1674892799.694046,N,544,110.3
1674892800.238046,N,540,111.1
1674892800.7780461,N,544,110.3
1674892801.322046,N,544,110.3
1674892801.866046,N,544,110.3
1674892802.410046,N,544,110.3
1674892802.954046,N,548,109.5
1674892803.502046,N,552,108.7
1674892804.054046,N,552,108.7
1674892804.606046,N,548,109.5
1674892805.154046,N,548,109.5
1674892805.702046,N,552,108.7
1674892806.254046,N,548,109.5
1674892806.802046,N,548,109.5
1674892807.350046,N,544,110.3
1674892807.894046,N,540,111.1
1674892808.434046,N,548,109.5
1674892808.9820461,N,544,110.3
1674892809.526046,N,544,110.3
1674892810.070046,N,540,111.1
1674892810.610046,N,544,110.3
1674892811.154046,N,540,111.1
1674892811.694046,N,544,110.3
1674892812.238046,N,540,111.1
1674892812.7780461,N,544,110.3
1674892813.322046,N,544,110.3
1674892813.866046,N,544,110.3
1674892814.410046,N,544,110.3
1674892814.954046,N,540,111.1
1674892815.494046,N,540,111.1
1674892816.034046,N,544,110.3
1674892816.578046,N,544,110.3
1674892817.122046,N,548,109.5
1674892817.670046,N,552,108.7
1674892818.2220461,N,552,108.7
1674892818.774046,N,560,107.1
1674892819.3340461,N,560,107.1
1674892819.894046,N,560,107.1
1674892820.454046,N,564,106.4
1674892821.0180461,N,572,104.9
1674892821.590046,N,568,105.6
1674892822.158046,N,568,105.6
1674892822.726046,N,568,105.6
1674892823.294046,N,568,105.6
1674892823.862046,N,568,105.6
1674892824.430046,N,576,104.2
1674892825.006046,N,564,106.4
1674892825.570046,N,560,107.1
1674892826.1300461,N,560,107.1
1674892826.690046,R,720,83.3
1674892827.410046,N,376,159.6
1674892827.786046,R,544,110.3
1674892828.330046,N,540,111.1
1674892828.8700461,N,536,111.9
1674892829.406046,N,536,111.9
1674892829.942046,N,536,111.9
1674892830.478046,N,532,112.8
1674892831.010046,N,536,111.9
1674892831.546046,N,536,111.9
1674892832.082046,N,532,112.8
1674892832.614046,N,536,111.9
1674892833.150046,N,540,111.1
1674892833.690046,N,544,110.3
1674892834.234046,N,544,110.3
1674892834.7780461,N,544,110.3
1674892835.322046,N,548,109.5
1674892835.8700461,N,544,110.3
1674892836.414046,N,540,111.1
1674892836.954046,N,544,110.3
1674892837.498046,N,532,112.8
1674892838.030046,N,540,111.1
1674892838.570046,N,540,111.1
1674892839.110046,N,548,109.5
1674892839.658046,N,548,109.5
1674892840.206046,N,548,109.5
1674892840.754046,N,556,107.9
1674892841.310046,N,560,107.1
1674892841.8700461,N,568,105.6
1674892842.438046,N,580,103.4
1674892843.0180461,N,576,104.2
1674892843.594046,N,572,104.9
1674892844.1660461,N,564,106.4
1674892844.730046,N,560,107.1
1674892845.290046,N,556,107.9
1674892845.846046,N,560,107.1
1674892846.406046,N,564,106.4
1674892846.970046,N,560,107.1
1674892847.530046,N,560,107.1
1674892848.090046,N,560,107.1
1674892848.650046,N,556,107.9
1674892849.206046,N,556,107.9
1674892849.762046,N,556,107.9
1674892850.318046,N,556,107.9
1674892850.874046,N,552,108.7
1674892851.4260461,N,552,108.7
1674892851.978046,N,560,107.1
1674892852.5380461,N,560,107.1
1674892853.098046,N,552,108.7
1674892853.650046,N,560,107.1
1674892854.210046,N,564,106.4
1674892854.774046,N,568,105.6
1674892855.342046,N,576,104.2
1674892855.918046,N,580,103.4
1674892856.498046,N,588,102
1674892857.086046,N,588,102
1674892857.674046,N,580,103.4
1674892858.254046,N,576,104.2
1674892858.830046,N,576,104.2
1674892859.406046,N,576,104.2
1674892859.9820461,N,576,104.2
1674892860.558046,N,572,104.9
1674892861.1300461,N,572,104.9
1674892861.702046,N,576,104.2
1674892862.2780461,N,580,103.4
1674892862.858046,N,576,104.2
1674892863.434046,N,572,104.9
1674892864.006046,N,572,104.9
1674892864.578046,N,576,104.2
1674892865.154046,N,592,101.4
1674892865.746046,N,612,98
1674892866.358046,N,616,97.4
1674892866.974046,N,628,95.5
1674892867.602046,N,628,95.5
1674892868.230046,N,608,98.7
1674892868.838046,N,608,98.7
1674892869.446046,N,604,99.3
1674892870.050046,N,604,99.3
1674892870.654046,N,604,99.3
1674892871.258046,N,600,100
1674892871.858046,N,592,101.4
1674892872.450046,N,588,102
1674892873.0380461,N,596,100.7
1674892873.634046,N,600,100
1674892874.234046,N,596,100.7
1674892874.830046,N,604,99.3
1674892875.434046,N,620,96.8
1674892876.054046,N,624,96.2
1674892876.678046,N,620,96.8
1674892877.298046,N,616,97.4
1674892877.914046,N,620,96.8
1674892878.534046,N,608,98.7
1674892879.142046,N,604,99.3
1674892879.746046,N,596,100.7
1674892880.342046,N,588,102
1674892880.930046,N,588,102
1674892881.5180461,N,580,103.4
1674892882.098046,N,576,104.2
1674892882.674046,N,576,104.2
1674892883.250046,N,572,104.9
1674892883.822046,N,568,105.6
1674892884.3900461,N,572,104.9
1674892884.9620461,N,568,105.6
1674892885.530046,N,568,105.6
1674892886.098046,N,572,104.9
1674892886.670046,N,580,103.4
1674892887.250046,N,592,101.4
1674892887.842046,N,596,100.7
1674892888.438046,N,596,100.7
1674892889.034046,N,596,100.7
1674892889.6300461,N,604,99.3
1674892890.234046,N,616,97.4
1674892890.850046,N,628,95.5
1674892891.478046,N,624,96.2
1674892892.102046,N,628,95.5
1674892892.730046,N,632,94.9
1674892893.362046,N,632,94.9
1674892893.994046,N,624,96.2
1674892894.618046,N,612,98
1674892895.230046,N,604,99.3
1674892895.8340461,N,600,100
1674892896.434046,N,596,100.7
1674892897.030046,N,596,100.7
1674892897.626046,N,596,100.7
1674892898.2220461,N,600,100
1674892898.822046,N,608,98.7
1674892899.430046,N,620,96.8
1674892900.050046,N,624,96.2
1674892900.674046,N,628,95.5
1674892901.302046,N,620,96.8
1674892901.922046,N,612,98
1674892902.534046,N,616,97.4
1674892903.150046,N,624,96.2
1674892903.774046,N,628,95.5
1674892904.402046,N,616,97.4
1674892905.0180461,N,616,97.4
1674892905.634046,N,620,96.8
1674892906.254046,N,644,93.2
1674892906.898046,N,664,90.4
1674892907.562046,N,676,88.8
1674892908.238046,N,656,91.5
1674892908.894046,N,652,92
1674892909.546046,N,648,92.6
1674892910.194046,N,652,92
1674892910.846046,N,652,92
1674892911.498046,N,636,94.3
1674892912.134046,N,640,93.8
1674892912.774046,N,640,93.7
1674892913.414046,N,644,93.2
1674892914.058046,N,652,92
1674892914.710046,N,648,92.6
1674892915.358046,N,660,90.9
1674892916.0180461,N,668,89.8
1674892916.6860461,N,668,89.8
1674892917.354046,N,648,92.6
1674892918.002046,N,636,94.3
1674892918.638046,N,632,94.9
1674892919.270046,N,636,94.3
1674892919.906046,N,636,94.3
1674892920.542046,N,640,93.8
1674892921.182046,N,648,92.6
1674892921.830046,N,660,90.9
1674892922.490046,N,668,89.8
1674892923.158046,N,652,92
1674892923.810046,N,636,94.3
1674892924.446046,N,628,95.5
1674892925.0740461,N,616,97.4
1674892925.690046,N,608,98.7
1674892926.298046,N,596,100.7
1674892926.894046,N,596,100.7
1674892927.490046,N,604,99.3
1674892928.094046,N,612,98
1674892928.706046,N,620,96.8
1674892929.326046,N,632,94.9
1674892929.958046,N,660,90.9
1674892930.618046,N,664,90.4
1674892931.282046,N,648,92.6
1674892931.930046,N,632,94.9
1674892932.562046,N,620,96.8
1674892933.182046,N,612,98
1674892933.794046,N,604,99.3
1674892934.398046,N,600,100
1674892934.998046,N,588,102
1674892935.586046,N,588,102
1674892936.174046,N,580,103.4
1674892936.754046,N,572,104.9
1674892937.326046,N,572,104.9
1674892937.898046,N,576,104.2
1674892938.474046,N,584,102.7
1674892939.058046,N,584,102.7
1674892939.642046,N,596,100.7
1674892940.238046,N,624,96.2
1674892940.862046,N,644,93.2
1674892941.506046,N,656,91.5
1674892942.162046,N,664,90.4
1674892942.826046,N,664,90.4
1674892943.490046,N,644,93.2
1674892944.134046,N,632,94.9
1674892944.766046,N,616,97.4
1674892945.382046,N,612,98
1674892945.994046,N,608,98.7
1674892946.602046,N,604,99.3
1674892947.206046,N,600,100
1674892947.806046,N,596,100.7
1674892948.402046,N,588,102
1674892948.990046,N,588,102
1674892949.578046,N,596,100.7
1674892950.174046,N,608,98.7
1674892950.782046,N,612,98
1674892951.394046,N,620,96.8
1674892952.014046,N,616,97.4
1674892952.6300461,N,612,98
1674892953.242046,N,612,98
1674892953.854046,N,612,98
1674892954.466046,N,604,99.3
1674892955.070046,N,600,100
1674892955.670046,N,592,101.4
1674892956.262046,N,588,102
1674892956.850046,N,592,101.4
1674892957.442046,N,592,101.4
1674892958.034046,N,600,100
1674892958.634046,N,612,98
1674892959.246046,N,632,94.9
1674892959.878046,N,672,89.3
1674892960.550046,N,688,87.2
1674892961.238046,N,688,87.2
1674892961.9260461,N,688,87.2
1674892962.614046,N,664,90.4
1674892963.2780461,N,640,93.8
1674892963.918046,N,632,94.9
1674892964.550046,N,620,96.8
1674892965.170046,N,612,98
1674892965.782046,N,600,100
1674892966.382046,N,596,100.7
1674892966.978046,N,584,102.7
1674892967.562046,N,580,103.4
1674892968.142046,N,576,104.2
1674892968.718046,N,572,104.9
1674892969.290046,N,568,105.6
1674892969.858046,N,564,106.4
1674892970.422046,N,580,103.4
1674892971.002046,N,588,102
1674892971.590046,N,600,100
1674892972.190046,N,600,100
1674892972.790046,N,604,99.3
1674892973.394046,N,604,99.3
1674892973.998046,N,612,98
1674892974.610046,N,608,98.7
1674892975.218046,N,612,98
1674892975.830046,N,608,98.7
1674892976.438046,N,612,98
1674892977.050046,N,608,98.7
1674892977.658046,N,596,100.7
1674892978.254046,N,588,102
1674892978.842046,N,580,103.4
1674892979.422046,N,572,104.9
1674892979.994046,N,568,105.6
1674892980.562046,N,564,106.4
1674892981.126046,N,564,106.4
1674892981.690046,N,568,105.6
1674892982.258046,N,568,105.6
1674892982.826046,N,568,105.6
1674892983.394046,N,572,104.9
1674892983.966046,N,584,102.7
1674892984.550046,N,588,102
1674892985.138046,N,584,102.7
1674892985.7220461,N,600,100
1674892986.322046,N,608,98.7
1674892986.930046,N,608,98.7
1674892987.5380461,N,608,98.7
1674892988.146046,N,608,98.7
1674892988.754046,N,600,100
1674892989.354046,N,596,100.7
1674892989.950046,N,592,101.4
1674892990.542046,N,588,102
1674892991.1300461,N,592,101.4
1674892991.7220461,N,596,100.7
1674892992.318046,N,612,98
1674892992.930046,N,620,96.8
1674892993.550046,N,620,96.8
1674892994.170046,N,620,96.8
1674892994.790046,N,616,97.4
1674892995.406046,N,616,97.4
1674892996.022046,N,616,97.4
1674892996.638046,N,608,98.7
1674892997.246046,N,604,99.3
1674892997.850046,N,600,100
1674892998.450046,N,588,102
1674892999.0380461,N,584,102.7
1674892999.622046,N,580,103.4
1674893000.202046,N,576,104.2
1674893000.7780461,N,572,104.9
1674893001.350046,N,580,103.4
1674893001.930046,N,592,101.4
1674893002.522046,N,624,96.2
1674893003.146046,N,664,90.4
1674893003.810046,N,676,88.8
1674893004.486046,N,672,89.3
1674893005.158046,N,660,90.9
1674893005.818046,N,680,88.2
1674893006.498046,N,668,89.8
1674893007.1660461,N,652,92
1674893007.818046,N,636,94.3
1674893008.454046,N,628,95.5
1674893009.082046,N,616,97.4
1674893009.698046,N,608,98.7
1674893010.306046,N,600,100
1674893010.906046,N,592,101.4
1674893011.498046,N,592,101.4
1674893012.090046,N,580,103.4
1674893012.670046,N,584,102.7
1674893013.254046,N,584,102.7
1674893013.838046,N,584,102.7
1674893014.422046,N,592,101.4
1674893015.014046,N,592,101.4
1674893015.606046,N,600,100
1674893016.206046,N,616,97.4
1674893016.822046,N,632,94.9
1674893017.454046,N,632,94.9
1674893018.086046,N,628,95.5
1674893018.714046,N,628,95.5
1674893019.342046,N,620,96.8
1674893019.9620461,N,620,96.8
1674893020.582046,N,620,96.8
1674893021.202046,N,608,98.7
1674893021.810046,N,608,98.7
1674893022.418046,N,608,98.7
1674893023.026046,N,620,96.8
1674893023.646046,N,612,98
1674893024.258046,N,616,97.4
1674893024.874046,N,608,98.7
1674893025.4820461,N,616,97.4
1674893026.098046,N,612,98
1674893026.710046,N,632,94.9
1674893027.342046,N,648,92.6
1674893027.990046,N,652,92
1674893028.642046,N,648,92.6
1674893029.290046,N,648,92.6
1674893029.938046,N,648,92.6
1674893030.586046,N,656,91.5
1674893031.242046,N,648,92.6
1674893031.8900461,N,648,92.6
1674893032.5380461,N,648,92.6
1674893033.1860461,N,648,92.6
1674893033.8340461,N,644,93.2
1674893034.478046,N,632,94.9
1674893035.110046,N,624,96.2
1674893035.734046,N,620,96.8
1674893036.354046,N,620,96.8
1674893036.974046,N,624,96.2
1674893037.598046,N,624,96.2
1674893038.2220461,N,628,95.5
1674893038.850046,N,628,95.5
1674893039.478046,N,620,96.8
1674893040.098046,N,620,96.8
1674893040.718046,N,628,95.5
1674893041.346046,N,632,94.9
1674893041.978046,N,628,95.5
1674893042.606046,N,624,96.2
1674893043.230046,N,624,96.2
1674893043.854046,N,620,96.8
1674893044.474046,N,620,96.8
1674893045.094046,N,620,96.8
1674893045.714046,N,624,96.2
1674893046.338046,N,632,94.9
1674893046.970046,N,644,93.2
1674893047.614046,N,648,92.6
1674893048.262046,N,632,94.9
1674893048.894046,N,624,96.2
1674893049.5180461,N,620,96.8
1674893050.138046,N,612,98
1674893050.750046,N,608,98.7
1674893051.358046,N,604,99.3
1674893051.9620461,N,600,100
1674893052.562046,N,592,101.4
1674893053.154046,N,584,102.7
1674893053.738046,N,584,102.7
1674893054.322046,N,576,104.2
1674893054.898046,N,576,104.2
1674893055.474046,N,588,102
1674893056.062046,N,592,101.4
1674893056.654046,N,592,101.4
1674893057.246046,N,592,101.4
1674893057.838046,N,584,102.7
1674893058.422046,N,580,103.4
1674893059.002046,N,576,104.2
1674893059.578046,N,572,104.9
1674893060.150046,N,572,104.9
1674893060.7220461,N,564,106.4
1674893061.286046,N,560,107.1
1674893061.846046,N,560,107.1
1674893062.406046,N,552,108.7
1674893062.958046,N,552,108.7
1674893063.510046,N,548,109.5
1674893064.058046,N,548,109.5
1674893064.606046,N,544,110.3
1674893065.150046,N,548,109.5
1674893065.698046,N,552,108.7
1674893066.250046,N,544,110.3
1674893066.794046,N,548,109.5
1674893067.342046,N,556,107.9
1674893067.898046,N,564,106.4
1674893068.4620461,N,568,105.6
1674893069.030046,N,580,103.4
1674893069.610046,N,584,102.7
1674893070.194046,N,588,102
1674893070.782046,N,584,102.7
1674893071.366046,N,580,103.4
1674893071.946046,N,572,104.9
1674893072.5180461,N,568,105.6
1674893073.086046,N,560,107.1
1674893073.646046,N,552,108.7
1674893074.198046,N,556,107.9
1674893074.754046,N,548,109.5
1674893075.302046,N,544,110.3
1674893075.846046,N,540,111.1
1674893076.386046,N,548,109.5
1674893076.934046,N,544,110.3
1674893077.478046,N,544,110.3
1674893078.022046,N,544,110.3
1674893078.566046,N,548,109.5
1674893079.114046,N,544,110.3
1674893079.658046,N,552,108.7
1674893080.210046,N,544,110.3
1674893080.754046,N,544,110.3
1674893081.298046,N,540,111.1
1674893081.838046,N,540,111.1
1674893082.378046,N,548,109.5
1674893082.9260461,N,544,110.3
1674893083.470046,N,544,110.3
1674893084.014046,N,540,111.1
1674893084.554046,N,544,110.3
1674893085.098046,N,544,110.3
1674893085.642046,N,548,109.5
1674893086.190046,N,544,110.3
1674893086.734046,N,540,111.1
1674893087.274046,N,540,111.1
1674893087.8140461,N,536,111.9
1674893088.350046,N,540,111.1
1674893088.8900461,N,540,111.1
1674893089.430046,N,532,112.8
1674893089.9620461,N,532,112.8
1674893090.494046,N,532,112.8
1674893091.026046,N,536,111.9
1674893091.562046,N,532,112.8
1674893092.094046,N,532,112.8
1674893092.626046,N,524,114.5
1674893093.150046,N,532,112.8
1674893093.682046,N,528,113.6
1674893094.210046,N,528,113.6
1674893094.738046,N,524,114.5
1674893095.262046,N,524,114.5
1674893095.786046,N,528,113.6
1674893096.3140461,N,524,114.5
1674893096.838046,N,524,114.5
1674893097.362046,N,524,114.5
1674893097.886046,N,520,115.4
1674893098.406046,N,528,113.6
1674893098.934046,N,524,114.5
1674893099.458046,N,524,114.5
1674893099.9820461,N,524,114.5
1674893100.506046,N,528,113.6
1674893101.034046,N,532,112.8
1674893101.566046,R,728,82.4
1674893102.294046,R,652,92
1674893102.946046,R,748,80.2
1674893103.694046,R,536,111.9
1674893104.230046,N,540,111.1
1674893104.770046,N,536,111.9
1674893105.306046,N,536,111.9
1674893105.842046,N,536,111.9
1674893106.378046,N,536,111.9
1674893106.914046,N,536,111.9
1674893107.450046,N,540,111.1
1674893107.990046,N,536,111.9
1674893108.526046,N,532,112.8
1674893109.058046,N,536,111.9
1674893109.594046,N,536,111.9
1674893110.1300461,N,532,112.8
1674893110.662046,N,532,112.8
1674893111.194046,N,528,113.6
1674893111.7220461,N,528,113.6
1674893112.250046,N,532,112.8
1674893112.782046,N,524,114.5
1674893113.306046,N,524,114.5
1674893113.830046,N,524,114.5
1674893114.354046,N,528,113.6
1674893114.882046,N,524,114.5
1674893115.406046,N,524,114.5
1674893115.930046,N,520,115.4
1674893116.450046,N,528,113.6
1674893116.978046,N,524,114.5
1674893117.502046,N,524,114.5
1674893118.026046,N,524,114.5
1674893118.550046,N,528,113.6
1674893119.078046,R,372,161.3
1674893119.450046,R,508,118.1
1674893119.958046,N,688,87.2
1674893120.646046,R,520,115.4
1674893121.1660461,N,520,115.4
1674893121.6860461,R,688,87.2
1674893122.374046,R,312,192.3
1674893122.6860461,R,552,108.7
1674893123.238046,R,516,116.3
1674893123.754046,N,508,118.1
1674893124.262046,N,512,117.2
1674893124.774046,N,512,117.2
1674893125.286046,N,508,118.1
1674893125.794046,N,508,118.1
1674893126.302046,N,508,118.1
1674893126.810046,N,512,117.2
1674893127.322046,R,356,168.5
1674893127.678046,R,656,91.5
1674893128.3340461,N,508,118.1
1674893128.842046,N,512,117.2
1674893129.354046,N,492,122
1674893129.846046,R,528,113.6
1674893130.374046,N,508,118.1
1674893130.882046,R,1024,58.6
1674893131.906046,R,512,117.2
1674893132.418046,N,512,117.2
1674893132.930046,N,516,116.3
1674893133.446046,N,516,116.3
1674893133.9620461,N,516,116.3
1674893134.478046,N,524,114.5
1674893135.002046,N,516,116.3
1674893135.5180461,N,520,115.4
1674893136.0380461,N,528,113.6
1674893136.566046,N,528,113.6
1674893137.094046,N,536,111.9
1674893137.6300461,N,532,112.8
1674893138.162046,N,540,111.1
1674893138.702046,N,548,109.5
1674893139.250046,N,548,109.5
1674893139.798046,N,544,110.3
1674893140.342046,N,544,110.3
1674893140.886046,N,544,110.3
1674893141.430046,N,540,111.1
